Price,Distance,Bedroom2,Bathroom,Car,YearBuilt
670000,39,4,2,2,2005
1850000,17.3,3,3,2,2007
906000,8.8,2,1,1,1960
410000,11.4,2,1,1,1967
1500000,11.4,5,2,2,1950
860000,13.8,2,1,1,1990
874000,13.4,3,2,1,2014
560000,8.6,3,1,1,2002
1500000,10.3,3,2,1,1990
450000,14,3,1,1,1960
1120000,5.2,3,1,1,1920
1110000,5.2,2,1,0,1922
1790000,5.2,4,3,6,1950
390500,4,1,1,1,2011
999000,12.1,5,2,2,1991
796000,10.1,2,1,2,1975
1050000,10.1,3,1,2,1990
610000,7.8,2,1,1,2007
977500,11.7,3,3,3,2012
639000,27,2,1,2,1980
1050000,17.9,3,1,2,1970
640000,3.6,2,2,1,2011
1285000,6.7,3,1,2,1930
890000,6.7,3,2,2,2015
1080000,2,2,1,0,1890
607500,20.6,3,2,2,1999
500000,20.6,3,2,2,2008
510000,20.6,3,2,2,2014
592500,20.6,4,2,2,2011
595000,20.6,4,2,2,2015
669000,24.7,3,1,1,1960
895000,24.7,5,2,4,1970
505000,18,4,2,2,1995
1530000,12.4,5,3,2,1975
816000,14.3,3,1,2,2010
1385000,14.3,4,3,2,1980
472500,28.8,2,1,2,1960
895000,1.3,1,1,1,1990
724000,27,2,1,2,2000
1975000,7.2,3,2,2,1900
1200000,7.2,3,1,2,1965
751000,18,3,2,2,2009
630000,7.2,2,1,1,1970
730000,7.2,2,2,1,2013
1535000,8.2,3,1,2,1925
830000,13.1,2,1,1,1950
740000,24.8,3,1,2,1955
430000,5.1,2,1,1,2007
900000,5.1,3,1,3,1880
1000000,5.1,4,2,1,1994
891000,5.1,4,1,3,1920
1011000,15.4,3,1,1,1960
580000,7.3,2,1,1,1970
519500,7.3,2,1,1,1970
656000,16.7,2,1,1,2012
1182000,16.7,5,2,3,1975
1000000,16.7,3,2,2,1996
493000,11.2,2,1,2,2000
940000,11.2,3,2,5,1960
435000,11.2,2,1,1,2010
470000,20.4,3,2,2,2016
741000,11.2,4,1,2,1960
550000,11.2,3,1,2,1950
1405000,13.8,3,2,2,2014
1270500,21.3,4,2,3,1957
751000,21.3,3,1,2,1950
1515000,8.9,3,1,3,1950
1535000,16,4,2,2,1998
700000,18,4,2,4,1995
520000,18.4,3,1,0,1986
650000,18.4,4,2,2,1985
472000,12.3,2,1,1,1970
880000,7.8,2,1,2,2005
985000,7.8,4,3,2,2016
528000,14,3,1,3,1960
918000,11.7,3,2,2,2000
777000,11.7,3,2,1,1950
591000,5.4,2,1,2,1887
565000,14,3,2,3,1980
362000,31.7,4,2,2,1970
798000,16.3,3,1,2,1964
560000,16.3,3,1,2,1970
447000,41,3,1,2,2002
681000,6.4,3,1,2,1950
1005000,6.4,3,1,5,1930
468000,6.4,2,1,2,1990
640000,4.3,3,2,2,2000
420000,17.4,3,1,1,1990
375000,29.8,3,1,2,1983
326000,29.8,3,1,1,1985
725000,17.9,3,2,2,1980
1101000,17.2,3,1,2,1950
926000,17.2,4,3,2,2000
362000,6.2,1,1,1,2015
309000,21.5,1,1,1,1978
611000,14.2,2,1,1,1970
755000,18.8,3,2,2,2005
862000,18.8,3,2,2,2002
815500,18.8,3,2,2,1960
1100000,6.2,3,2,3,1940
1130000,10.4,4,2,2,1975
1006000,10.4,4,2,1,2008
445000,22.7,2,1,3,1998
650000,22.7,3,1,1,1970
465000,1.8,2,1,1,2010
1290000,5.3,3,2,1,1910
1335000,5.3,3,1,1,1920
1875000,5.3,3,1,2,1950
1390000,15.5,4,2,2,2010
643500,47.3,4,2,2,2010
510000,8.5,2,1,1,2012
550000,8.5,2,1,1,2008
580000,8.5,2,1,1,2010
706000,8.5,2,1,1,1998
559000,3.5,2,1,1,1968
250000,8.4,1,1,1,1965
392000,8.4,1,1,1,1965
505000,8.4,1,1,1,2000
980000,8.4,3,1,3,1925
495000,12,2,1,1,2013
320000,12,2,1,1,1965
617500,12,2,2,1,2010
1282500,12,5,2,2,2015
419000,2.4,2,1,1,2011
1667500,2.4,2,2,2,1940
685000,2.4,2,2,1,2011
882500,19.9,3,2,2,1975
910000,19.9,3,2,2,1977
510000,20.6,3,2,2,2000
1651000,15.2,3,2,1,1950
770000,15.2,2,1,1,1970
1040000,22.2,4,2,2,1970
1120000,22.2,4,2,2,1985
886000,5.1,3,2,2,2005
500000,20.5,3,2,2,2008
420000,2.7,1,1,1,1960
460000,2.7,2,2,0,2014
1340000,2.7,2,2,2,1995
700000,22.2,3,1,2,1980
360000,5,1,1,1,1971
533000,5,2,1,1,1960
1220000,8.2,4,1,2,1960
500000,31.7,3,1,3,1975
438000,31.7,3,1,4,1994
910000,10.5,3,1,3,1950
650000,10.5,4,2,1,2005
615000,10.5,3,2,1,1999
740000,18,4,2,2,2000
620000,18,3,2,2,2000
463500,18.4,4,2,2,2006
530000,18.4,3,2,2,2009
446000,18.4,3,2,2,2012
520000,18,3,2,2,2005
530000,18,3,2,1,2011
725500,18,5,3,2,2011
502000,15.5,3,2,2,2004
1215000,12.4,4,2,4,1970
731000,12.4,2,1,1,2005
651000,15.3,3,1,2,1970
631000,15.3,3,1,2,1965
1110000,7,3,1,0,1930
735000,4.1,2,1,1,1935
350000,4.1,2,1,1,1970
822000,12.9,3,1,1,1960
988000,17.2,3,1,1,1970
630000,14.7,3,1,2,2001
830000,14.5,3,1,1,1975
710000,14.5,3,1,2,1974
383000,14.7,3,1,2,1960
463000,14.7,4,2,2,2012
412500,14.7,3,1,1,1980
452000,14.7,3,1,3,1980
665000,14.7,4,2,2,2014
485000,14.7,3,1,1,1960
510000,14.7,4,2,1,2003
850000,6.4,3,1,2,1910
1440000,6.8,4,2,0,1900
400000,25.5,3,2,1,2015
620000,31.4,3,2,1,1975
900000,6.3,2,1,3,1940
1407000,6.3,4,2,2,1955
780000,10.4,3,2,1,2005
555000,14,3,1,3,1980
580000,10.5,3,2,2,2014
627000,12.8,3,1,2,1960
380000,6.3,1,1,1,1960
1540000,10.2,4,2,3,1970
3812000,7.9,5,4,2,2012
950000,9.7,2,1,1,1975
1755000,9.7,4,2,2,1938
606000,23.2,3,1,1,1970
1435000,11.4,3,3,2,2014
1260000,13.8,3,2,2,1960
620000,35.2,3,1,2,1970
600000,17.3,2,1,1,1960
615000,13.4,2,1,1,1970
770000,25,4,2,2,1970
845000,10.5,2,1,1,1960
495000,10.5,1,1,1,1970
760000,10.5,2,1,1,1980
706000,14,4,1,4,1960
456000,29.8,4,2,2,2010
650000,5.2,2,1,1,1970
620000,4,2,1,1,1960
683000,4,2,1,1,1970
501000,4,2,1,1,1970
615000,4,2,1,1,2008
1150000,5.2,2,1,1,1940
835000,14.7,3,2,2,2000
640000,14.8,3,2,2,2008
1280000,7.7,3,2,2,2014
2400000,7.7,5,2,0,1939
682000,7.7,2,1,1,1970
2500000,7.7,4,2,3,1930
600800,7.7,2,1,1,1960
680000,10.1,2,1,1,2010
1151000,10.1,3,2,1,1995
625000,31.2,3,2,1,1950
480000,34.9,3,1,0,1981
1050000,11.7,5,2,2,2011
835500,27,5,5,4,1990
1740000,17.9,4,2,2,2010
591000,3.6,2,1,1,1970
650000,6.7,2,1,1,1970
1400000,6.7,4,2,2,1930
996000,6.7,2,1,1,1930
1011000,6.7,4,2,2,1930
830000,6.7,3,2,2,2008
510000,20.6,4,2,1,2014
590000,20.6,4,2,2,2007
390000,20.6,3,1,1,2001
500000,34.7,4,2,0,1990
617000,24.7,4,3,2,2008
1420000,12.4,3,1,2,1965
1225000,14.3,4,2,2,1988
1460000,14.3,3,1,2,1965
450000,28.8,3,1,0,1960
834500,7.2,2,1,2,2005
920000,18,4,3,2,1980
930000,7.2,2,1,1,1930
720000,7.2,2,1,2,1920
1035000,7.2,3,2,2,2010
710000,7.2,2,1,1,1980
715000,7.2,2,1,1,2005
655000,36.9,2,1,0,1980
630000,28.5,3,2,2,1985
1015000,28.5,5,2,2,1992
676000,28.5,3,2,3,1980
658000,19.6,4,2,2,1997
500000,19.6,3,2,2,2011
560000,19.6,3,2,1,2007
503000,19.6,2,2,2,2000
1800000,5.7,3,1,2,1925
861000,24.8,3,2,1,1960
890000,24.8,4,2,2,1992
370000,5.1,2,1,1,1960
266000,38,2,1,1,1968
680000,38,4,2,3,1980
570000,36.9,3,1,4,1960
945000,38,4,2,2,2009
450000,10.1,2,1,1,2010
955000,7.3,2,1,1,1970
820000,11.2,3,1,4,1950
680000,11.2,3,1,1,1960
770000,16.1,4,2,2,1975
900000,16.1,4,3,1,1975
840000,5.3,2,1,1,1960
400000,6.2,2,1,1,1955
901000,21.3,3,2,2,1975
835000,8.9,3,2,2,2010
1200000,16,3,1,2,2000
1030000,16,3,2,2,2006
1200000,16,4,2,2,2007
1150000,16,2,1,2,1950
485000,18,3,2,2,2005
618350,18,4,2,2,2009
540000,18.4,3,2,2,1990
990000,12.3,3,1,2,1965
2530000,7.8,4,2,0,1936
750000,10.4,3,2,2,1980
765000,10.4,5,3,4,1970
501000,3.4,2,1,1,2008
1405000,5.4,3,2,2,1980
3015000,5.4,4,2,2,1970
745000,25.2,3,1,4,1980
375000,31.7,3,2,1,1980
444000,16.3,2,1,1,1980
544000,16.3,3,1,2,1960
580500,16.3,3,1,1,1980
710000,16.3,4,1,1,1970
670000,6.4,3,2,2,2016
821000,6.4,4,3,2,2014
360000,17.4,3,1,1,2008
510000,17.4,3,1,1,1960
565000,0,2,1,0,2003
540000,0,2,1,0,1950
385000,29.8,3,1,2,1975
427500,31.7,4,1,2,1980
668000,17.9,3,2,1,1990
650000,17.9,3,2,1,1990
955000,17.9,5,2,5,1995
943000,10.2,3,1,1,2000
1400000,6.2,4,2,1,1930
1245000,6.2,3,1,0,1914
696000,26.5,3,1,2,1960
600000,21.5,2,1,1,1967
1635000,14.2,3,1,2,1960
1406000,14.2,3,2,2,1960
9000000,18.8,3,1,1,1960
1001000,18.8,3,1,2,1970
540000,10.1,2,1,1,1970
910000,10.1,2,1,2,1970
295000,10.1,1,1,1,1970
582000,6.2,2,1,1,2012
695000,22.7,3,1,1,1950
681000,1.8,3,1,1,1960
1515000,5.3,4,1,2,1920
813000,15.4,3,2,2,2001
545000,11.2,2,1,1,2013
1300000,11.2,4,2,2,1960
1260000,11.2,4,2,2,1960
921000,11.2,4,1,4,1950
565000,8.5,2,1,2,1980
940000,8.5,3,1,1,1955
620000,14.7,4,2,2,2011
1722500,3.5,2,1,0,1900
520000,4.6,2,2,1,2012
1485000,8.4,4,1,2,1920
670000,12,3,2,1,1970
672000,12,2,1,1,2012
1310000,2.4,3,1,1,1920
330000,2.4,1,1,1,1970
927000,2.4,2,1,2,2000
1400000,21.3,3,2,4,1950
558500,7.2,2,1,1,1970
460000,20.6,3,2,3,2000
490000,20.6,3,2,2,1996
1660000,15.2,4,2,2,2004
1235000,15.2,4,2,2,1925
870000,35.4,4,2,2,1965
880000,35.4,4,2,2,1970
945000,5.1,2,1,1,1890
730000,6.2,3,2,2,2000
2200000,1.9,3,2,1,1857
980000,1.9,2,1,0,2000
690000,20.5,3,2,4,1985
1090000,2.7,2,2,2,2000
570000,2.7,2,1,1,1965
732000,0.7,2,1,0,1996
481000,5,1,1,1,1940
600000,5,2,1,1,1930
360000,31.7,2,1,1,1999
597000,31.7,4,2,4,1977
475000,31.7,3,1,4,1985
495000,31.7,3,2,2,1994
695000,10.5,3,1,0,1950
760000,10.5,3,1,2,1980
583500,10.5,3,1,1,1970
585000,18,3,2,2,2004
1245000,12.4,3,2,2,1970
2000000,12.4,6,3,2,1970
407000,15.3,2,1,1,2010
891000,7,3,2,2,1999
615500,12.9,3,2,1,2011
300000,12.9,2,1,1,1980
1310000,14.7,5,3,2,1985
686000,14.5,2,1,1,2007
645000,14.7,4,2,2,2002
482500,14.7,4,2,0,1980
394000,14.7,3,2,4,2013
1300000,6.4,4,2,2,1970
821000,16.5,4,3,2,1997
635000,16.5,3,2,1,1975
601000,35.5,3,2,1,1996
1050000,6.8,3,1,0,1890
385000,6.8,1,1,1,1967
560000,4.6,2,1,1,2012
2450000,6.3,6,3,2,1920
1436000,7.5,4,3,3,1922
421000,10.4,2,1,1,1995
905000,10.5,5,2,3,1925
913000,11,3,2,3,1985
1070000,9.4,3,1,3,1950
5100000,6.3,4,2,2,1900
1330000,6.3,2,2,1,1969
1130000,4.3,3,1,1,1910
600000,6.4,2,1,1,1980
870000,7.9,2,1,1,1950
1951000,9.7,5,3,3,1960
1950000,9.7,5,3,2,1949
824000,23.2,3,1,2,1980
2310000,11.4,4,3,4,1940
1330000,13.8,4,3,2,2014
1140000,13.8,3,1,2,1960
1470000,13.8,3,2,2,1960
827000,35.2,4,2,2,2007
940000,35.2,5,4,2,1984
975000,35.2,4,3,2,2005
1950000,17.3,4,3,2,1950
1350000,13.4,5,2,4,1950
1375000,13.4,4,1,3,1968
1820000,10.9,2,1,2,1940
2515000,10.3,4,2,2,1925
800000,5.2,2,1,0,1890
820000,10.8,3,2,2,2008
680000,12.1,3,1,2,1977
670000,12.1,3,1,2,1960
814000,12.1,3,1,2,1970
715000,12.1,3,1,1,1960
580000,14.8,4,2,2,2010
1850000,7.7,4,2,2,2010
1600000,7.7,3,2,1,1996
692500,7.7,2,1,1,1970
1520000,3.5,2,1,1,1900
1333000,10.1,3,2,2,2014
1609000,8.4,4,2,2,1900
985000,8.4,4,2,2,2000
1295000,17.9,3,2,2,1958
1238888,16.7,3,1,1,1955
575000,17.5,2,1,2,1970
685000,6.7,2,2,1,2008
550000,6.7,2,1,1,1960
1210000,6.7,3,1,4,1920
631000,6.7,2,2,1,2000
457000,17.4,3,1,2,1975
560000,20.6,4,2,1,1985
497500,20.6,3,2,2,2010
640000,23,3,1,2,1930
730000,23,4,2,2,1965
790000,23,3,2,2,1987
1000000,23,4,3,4,1988
857000,23,3,2,1,1980
477000,14,3,1,1,1960
510000,24.7,3,2,1,1995
850000,14.7,4,2,4,2010
950000,21.8,4,2,2,1995
1375000,12.4,4,2,3,1970
1275000,12.4,4,2,2,1975
1050000,14.3,3,2,2,2007
1175000,14.3,4,2,2,2009
937000,14.3,3,1,2,1960
800000,14.3,3,1,2,1975
1381000,14.3,3,2,1,1975
1701000,14.3,3,1,2,1970
500500,28.8,3,1,2,1950
670000,7.2,2,1,0,1950
613000,28.5,3,1,2,1975
582000,19.6,3,1,2,1980
1620000,7.5,4,1,1,1970
1185000,7.5,4,3,1,2010
2100000,7.5,4,2,3,1990
1260000,8.2,3,2,2,2013
801000,8.2,3,2,1,2000
1492000,5.7,3,2,1,1930
746500,5.7,2,1,2,2012
515000,13.1,2,1,2,2013
760000,24.8,3,1,2,1981
2300000,2.1,3,2,1,1890
630000,2.1,2,1,1,2011
410000,5.1,2,1,1,2007
978000,5.1,2,1,1,1900
460000,5.1,3,1,1,2010
810000,5.1,3,2,2,2014
730000,15.4,2,1,1,1998
770000,38,3,1,1,1940
695000,38,4,1,3,1950
335250,38,2,1,1,1972
1155000,38,3,2,2,1980
1905000,38,4,2,2,1960
670000,12.9,4,2,2,1980
670000,12.9,4,2,3,1970
1300000,7.3,3,2,2,1900
782500,7.3,2,2,1,1965
2152500,7.3,3,2,2,1930
835000,11.2,4,1,3,1960
830000,11.2,3,1,2,1960
815000,11.2,3,1,3,1960
780000,11.2,3,1,3,1960
635000,12.9,4,2,2,2005
895000,16.1,3,2,1,1940
797000,20.4,4,2,2,1995
543500,13.8,2,1,2,1990
2499000,13.8,4,2,2,2014
1900000,13.8,4,3,2,1985
1250000,5.3,3,2,2,1965
685000,8.8,3,1,1,2004
604000,16,2,1,1,2013
687500,16,2,1,1,1960
864000,16,3,1,2,1990
600500,18,3,3,2,2004
515500,18.4,3,2,2,1990
500000,18.4,3,2,2,1986
750000,14,5,2,4,1983
870000,11.7,3,2,1,2010
950000,3.4,2,1,1,1910
535000,3.4,1,1,1,1997
1690000,5.4,4,2,4,1900
1600000,7.3,4,2,2,1940
1020000,7.3,3,2,2,1992
762000,26,3,1,1,1970
1140000,6.4,3,1,1,1920
722000,6.4,3,2,2,2015
983000,4.3,3,2,2,2008
855000,4.3,3,2,2,2004
482000,17.4,3,2,2,1992
390000,17.4,3,2,2,1980
430000,31.7,3,1,2,1980
438000,31.7,3,2,2,2016
900000,20,4,2,2,1980
960500,20,3,2,2,1985
840000,20,3,2,2,2012
570000,25.9,4,2,2,2008
1041000,17.2,3,2,1,1955
620000,10.2,2,1,2,2011
450000,6.2,2,1,1,1980
1210000,6.2,3,2,0,1915
650000,18.8,3,2,1,2015
1105000,18.8,4,3,2,1985
755000,18.8,3,2,1,2011
515500,10.1,2,1,1,1996
761000,34.1,4,3,4,1997
690000,48.1,4,2,2,2002
940000,6.2,4,2,2,2016
1630000,6.2,4,2,3,1915
1300000,10.4,2,1,1,2016
1100000,1.8,2,1,0,1880
390000,1.8,2,1,1,2011
1254000,16.7,4,2,3,1978
1150000,12.3,4,2,2,1940
683500,15.5,2,1,1,1975
2110000,11.4,5,3,4,1980
865000,21.5,3,1,1,1960
1320000,21.5,4,2,5,1950
930000,21.5,3,1,2,1985
676000,8.5,3,2,2,2012
500000,8.5,2,2,1,2011
1010000,8.5,3,1,2,1970
540000,14.7,3,2,2,2011
648500,3.5,2,1,1,2004
417500,8.4,2,2,1,2010
725000,12,3,2,2,2006
861000,12,3,2,3,1950
612500,12,3,1,1,1950
900000,12,4,2,2,1959
900000,12,4,1,4,1950
523000,12,2,1,1,2007
1480000,2.4,3,2,3,2005
1380000,2.4,2,2,2,1950
575000,2.4,2,1,1,2012
926000,19.9,4,2,2,1985
1120000,19.9,3,1,2,1960
655000,7.2,2,1,0,1930
376000,8.9,2,1,1,1980
570000,20.6,4,2,2,2000
515000,20.6,3,2,2,2000
1875000,15.2,4,2,2,1995
528000,14,3,1,1,1974
645000,14,3,1,0,1960
1280000,8.2,3,3,2,1960
570000,31.7,4,2,2,1995
540000,31.7,4,2,2,1995
482000,31.7,3,2,4,1975
780000,10.5,3,1,2,1965
713500,10.5,3,1,2,1968
800000,10.2,2,1,1,1960
400000,18.4,3,2,1,2006
705000,15.5,3,2,1,1980
965000,12.4,4,2,2,1995
1530000,7,3,1,2,1900
1375000,7,4,2,3,1950
900000,7,3,2,2,2000
595000,18.4,4,2,2,2012
620000,12.9,3,1,1,1975
533000,12.9,3,1,1,2002
768000,17.2,3,2,2,2000
1185000,8.9,3,2,2,1980
856000,14.5,3,2,1,1956
630000,14.7,4,2,2,2001
510000,14.7,3,1,1,1970
705000,3.1,2,1,2,2005
529500,16.5,3,1,2,1975
400000,16.5,2,1,1,1995
1000000,16.7,4,2,2,1980
900000,6.3,2,2,1,2015
1060000,6.3,5,2,3,2002
1000001,10.4,3,2,1,2017
540000,14,3,2,2,2014
2720000,3,4,3,2,2010
1440000,3,2,1,1,1980
1170000,5.7,3,1,1,1994
458000,11,2,1,1,1975
870000,4.3,3,2,3,1950
870000,4.3,3,2,1,1900
780000,21.5,3,1,2,1955
830000,21.5,4,2,2,1980
1005000,7.9,2,1,1,1990
2250000,7.9,4,2,2,1925
1455000,7.9,3,2,2,1994
2750000,7.9,5,5,2,2016
2000000,9.7,4,2,5,2007
900000,23.2,4,2,2,1975
1354000,17.3,3,1,2,1950
2151000,11.4,4,3,2,1975
980000,13.8,3,1,1,1970
1720000,17.3,4,2,2,1950
1390000,13.4,3,2,3,1945
2900000,10.5,3,2,4,1990
400000,14,2,1,1,2009
463000,4,1,1,2,1960
875000,5.2,3,1,1,1910
1250000,5.2,4,2,2,2004
1225000,5.2,2,1,2,1930
980000,10.8,3,2,1,1970
830000,12.1,3,2,2,1975
758000,12.1,4,3,2,2010
370000,2.4,1,1,1,1970
1750000,10.4,4,2,4,2000
670000,14.8,3,2,2,2002
2650000,8.4,4,2,2,1986
1500000,8.4,3,2,2,1987
1263000,1.6,3,1,1,1880
890000,31.2,2,1,4,1960
341000,8.7,1,1,1,1960
1758000,8.7,4,2,2,1920
970000,11.7,2,1,2,1955
930000,27,4,2,2,1950
985000,17.5,3,1,2,1950
1320000,3.6,2,1,1,1890
875000,6.7,3,2,2,2000
595000,20.6,4,1,0,1990
1020000,23,3,1,1,1971
680000,14,4,2,2,2012
320000,24.7,2,1,1,1970
530000,14.8,3,2,2,2009
589000,14.8,3,2,2,1996
952000,22.2,4,2,3,1970
1600000,14.3,4,3,2,1970
481000,25.9,3,2,1,2011
1100000,25.9,5,3,6,2007
568500,28.8,3,1,2,1950
1867000,8.9,4,3,2,1920
967000,18,4,3,2,1985
950000,18,4,2,2,1990
640500,19.6,4,2,2,2005
454000,19.6,2,1,1,2000
375000,19.6,3,1,1,2011
641000,19.6,3,2,2,1970
555000,19.6,3,2,4,1985
475000,13.1,2,1,1,2016
820000,24.8,4,2,2,1970
797000,24.8,3,2,1,1995
1060000,2.1,2,1,0,1890
2000000,3.6,4,2,1,1890
820000,3.4,3,1,0,1900
1225000,3.4,2,1,1,1890
240000,5.1,2,1,1,1965
465000,5.1,2,1,1,1970
800000,5.1,2,1,2,1930
1010000,38,3,2,2,1970
830000,38,4,1,4,1985
780000,45.9,4,3,2,1985
695000,12.9,3,2,2,1990
2200000,7.3,3,2,2,1935
3200000,7.3,4,3,2,1980
930000,16.7,3,2,2,2005
1790000,16.7,4,2,2,1970
1170000,16.7,4,3,2,1936
605000,11.2,2,1,2,1955
480000,11.2,2,1,1,2013
1000000,16.1,5,2,2,1955
750000,11.2,3,1,3,1970
3100000,13.8,4,3,2,2001
630000,5.3,2,2,1,2013
1165000,21.3,4,2,2,2016
932000,21.3,5,2,2,1980
325000,8.9,1,1,1,1960
1550000,16,4,2,2,1960
510000,18.4,3,1,2,1975
405000,18.4,2,1,1,1987
795000,7.8,2,2,1,2012
1535000,7.8,3,2,1,1930
678500,14.5,3,1,2,1975
720000,15.5,4,2,2,1985
1188000,11.7,4,2,2,1961
590000,11.7,3,1,1,2000
680000,15.5,3,2,2,1991
1360000,3.4,3,1,1,1910
700000,3.4,2,1,1,2000
920000,5.4,2,1,1,1980
1100000,6.4,3,2,0,1910
712000,6.4,3,2,1,2005
865000,6.4,2,1,2,1950
605000,6.4,3,1,2,1995
1510000,5.9,3,1,0,1900
490000,17.4,3,2,2,1990
473000,17.4,3,1,2,1992
410000,29.8,4,1,2,1980
1325000,20,4,2,1,2007
6400000,3,5,2,1,1920
728000,17.9,3,2,2,2016
806888,17.9,4,2,2,1999
757000,17.9,4,2,3,1985
1200000,17.2,4,3,2,2015
799100,17.2,3,2,2,1990
1237000,17.2,3,2,2,1970
910000,16.2,3,1,2,1960
570000,6.2,2,1,1,2004
595000,6.2,2,1,2,1970
1205000,6.2,3,1,1,1910
1240000,6.2,3,2,2,2007
1450000,6.2,3,2,2,1950
720000,26.5,3,1,1,1960
900000,21.5,2,2,2,1950
851000,14.2,3,1,2,1983
1175000,14.2,4,2,2,2003
1250000,14.2,4,2,2,1975
780000,18.8,3,2,2,2004
960000,10.1,2,1,1,1930
1530000,10.1,3,1,1,1930
1567000,6.2,4,2,2,1910
865000,6.2,4,2,2,2012
980000,6.2,4,3,2,2005
1370000,10.4,4,3,2,2017
542000,1.8,2,1,1,1970
902000,21.1,4,2,0,1970
1341500,5.3,3,1,1,1950
1685000,5.3,4,1,1,1920
1495000,12.3,4,2,1,1950
1110000,15.5,3,1,2,1970
1103000,11.4,3,1,2,1960
625500,21.5,2,1,1,2008
555000,8.5,2,1,1,1980
641000,8.5,2,1,1,1975
436000,8.5,1,1,1,1970
790000,8.5,2,1,1,1945
1845000,3.5,3,3,2,2009
1000000,3.5,3,1,0,1890
600000,3.5,2,1,1,2005
1600000,3.5,3,1,0,1890
1650000,4.6,3,1,0,1966
540000,8.4,3,1,1,1950
920000,8.4,3,1,2,1930
755000,12,3,1,1,1965
889000,12,3,1,2,1950
550000,12,2,1,1,2012
1250000,12,4,4,2,2006
580000,12,2,1,1,2008
1525000,2.4,3,2,0,1890
592000,2.4,2,2,1,2006
1040000,19.9,2,1,1,1950
800000,21.3,4,2,2,1960
1800000,8.9,4,2,2,1955
580500,20.6,3,2,2,2003
440000,20.6,3,2,1,2008
510000,20.6,4,2,2,2000
2700000,15.2,4,2,1,1890
2290000,15.2,5,3,2,1925
1725000,15.2,3,1,2,1915
770000,35.4,3,1,1,1963
1228000,5.1,3,3,1,2003
1355000,1.9,2,1,0,1900
655000,1.9,2,2,1,1997
780000,20.5,4,2,4,1998
540000,20.5,3,2,2,2005
442000,2.7,1,1,1,1962
420000,0.7,1,1,1,2000
770000,20.8,3,1,2,1950
770000,10.5,3,1,2,1960
3625000,10.2,5,3,2,1910
580000,18,4,2,3,2002
840000,18,4,2,8,2003
762000,15.5,4,2,4,1995
1065000,15.5,3,2,2,1999
1585000,12.4,4,4,2,1965
448000,15.3,2,1,2,2003
425000,4.1,1,1,1,1970
900000,14.7,3,1,4,1985
925000,14.7,4,3,4,1975
1232000,21.5,4,2,2,2004
540000,14.5,3,1,1,1951
621000,14.7,4,2,2,2001
1725000,3.1,4,2,2,2010
1400000,4.6,3,2,2,1980
810000,4.6,2,1,1,2013
730000,25.5,4,2,2,2012
826000,6.3,3,2,2,2017
800000,6.3,4,2,2,1950
1100000,6.3,3,1,0,1948
1510000,7.5,4,3,2,2015
1650000,7.5,4,2,1,1950
835000,15.5,4,2,2,1980
1715000,6.3,3,3,1,1920
1450000,6.3,2,1,1,1900
490000,4.3,2,2,1,2010
1555000,10.2,3,1,4,1950
470000,9.5,2,1,1,1970
1750000,6.4,4,2,2,1920
572500,6.4,2,1,1,1969
1325000,7.9,3,2,2,1997
2730000,7.9,3,2,2,1940
905000,9.7,2,1,1,1960
3778000,17.3,5,4,4,1980
2210000,11.4,4,3,2,1940
1070000,13.8,3,1,3,1960
822000,17.3,2,1,2,1960
1900000,13.4,5,3,2,1960
1850000,13.4,4,2,2,2012
862500,13.4,3,2,2,1998
1100000,13.4,4,3,2,2017
1830000,27,4,3,2,2004
700000,25,3,1,1,1970
865000,8.6,2,1,1,1960
840000,8.6,3,1,2,1960
1342000,10.5,3,1,3,1910
1250000,10.5,3,2,2,1980
1960000,10.5,3,2,2,1960
911000,5.2,2,1,1,1905
1030000,5.2,3,1,1,1880
377000,5.2,1,1,1,1970
495000,5.2,2,1,1,1970
1820000,5.2,4,2,2,2017
697000,5.2,2,1,1,2007
513000,5.2,2,1,1,1960
950000,4,2,2,1,1900
395000,5.2,2,1,1,2014
465000,5.2,2,1,1,1970
1330000,10.8,4,2,1,1960
1225000,10.8,4,1,2,1960
1505000,12.1,5,3,2,2015
730000,12.1,4,2,2,1970
1775000,10.4,5,2,3,1960
901000,10.4,3,2,2,2015
580000,7.7,2,2,1,2014
2835000,7.7,6,3,2,1970
1220000,7.7,3,2,2,2014
2650000,7.7,5,4,2,2014
2770000,7.7,3,2,2,1991
2450000,7.7,5,3,2,1926
850000,10.1,2,2,1,2007
1508000,10.1,3,2,2,2011
609000,34.9,4,2,2,2005
420000,34.9,3,2,2,2008
520000,7.8,2,1,1,2004
875000,27,3,1,3,1970
916500,27,4,2,0,1960
1201000,17.9,3,2,3,1960
1568500,17.9,4,2,3,1940
460000,17.9,2,1,2,1970
882000,17.5,4,2,3,2010
810000,16.7,3,1,2,1955
632000,17.5,3,1,1,1960
1300000,6.7,4,2,2,1930
975000,6.7,4,2,2,2005
880000,6.7,3,1,1,2004
620000,6.7,2,1,1,2007
841000,6.7,3,1,3,1960
931000,2,2,1,1,2001
492000,20.6,3,2,2,2009
840000,23,3,2,1,1947
885000,23,3,2,2,1965
858000,23,3,1,2,1960
435000,24.7,2,1,1,1987
682000,24.7,3,1,5,1987
1281000,22.2,4,2,2,2000
751000,12.4,3,2,1,2010
1205000,14.3,3,3,2,1980
1480000,14.3,5,2,2,1985
1330000,14.3,5,3,3,1980
469000,28.8,3,1,2,1959
570000,8.9,2,1,1,1960
